,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
12,BRACS_1231_N_60,0,0.344854,0.05965634,0.07689401,0.2509415,0.39694545,0.1844206,0.5824852,0.09892181,0.12440889,0.14857237,0.34439823,0.19523744,0.2817213,0.044522535,0.2631523,0.55879724,0.2112711,0.102447756,-0.00019751769,0.2771106,0.011561501,0.39294723,0.029904848,0.27936727,0.012331758,0.0104212025,0.2707503,0.38434112,0.24865662,0.35459793,0.18152289,0.21807338,0.060763463,0.40711367,0.113795765,0.052382912,0.42255804,0.3239271,0.03563284,0.03508859,0.29629073,0.40267637,0.23640174,0.3589499,0.31990054,0.34595764,0.23941213,-0.000120004894,0.42499927,0.32176778,0.27739492,0.11636105,0.5769402,0.14306346,0.28024063,0.045901354,0.090406574,0.021453286,0.44162187,0.5084912,0.17615269,0.25571215,0.07276889,0.32272393
13,BRACS_1231_N_61,0,0.54381573,0.088779636,0.044345133,0.004622291,0.0013311465,-0.0018494555,0.54992235,0.11060365,0.053669695,0.15733908,0.6841896,-0.0048319893,0.008086439,0.02689875,0.46621925,0.65045047,0.025265275,0.0072602155,-0.0002603476,0.42024136,0.014286529,0.05057651,0.13904661,0.530823,-0.003176984,-0.001224413,0.21801434,0.20811488,0.06791343,0.031265132,-0.0054355296,0.23751205,0.2004494,0.0009985232,0.12940188,0.8326919,0.48228434,0.0032868558,0.15054141,0.035541385,0.04031364,0.59245336,0.29615235,0.47122657,-0.006282961,-0.0063767117,0.5211988,-0.00027073405,0.6674419,0.06306651,0.38793904,0.8385288,0.6548959,0.45244473,-0.010243313,0.018915104,0.9540101,-0.0021420012,0.033451844,0.13376604,0.34724635,0.07456192,0.084746115,-0.011780023
14,BRACS_1231_N_8,0,0.32598847,0.03358885,0.09803327,0.16923831,0.22152326,0.08969665,0.47353178,0.06694389,0.0681971,0.10571502,0.269903,0.11824616,0.15276068,0.03109092,0.19839436,0.45022094,0.14842352,0.061082922,-0.00019737151,0.22544056,0.007074872,0.35174468,0.06262464,0.1998366,0.01439391,0.0048715547,0.22852871,0.27012354,0.15092382,0.21219382,0.09888389,0.1438721,0.1486589,0.26280034,0.08660499,0.05339397,0.3047482,0.2517087,0.027165597,0.020026423,0.16050106,0.38589975,0.16013873,0.3399514,0.13994184,0.17737307,0.2133906,-0.00013605089,0.34354064,0.18953612,0.20635514,0.124742635,0.451443,0.1928063,0.19348913,0.01709105,0.11433337,0.013864364,0.26746482,0.42745587,0.10799877,0.20079468,0.06317892,0.2089097
15,BRACS_1235_N_12,0,4.507024,0.10716521,0.067866206,-0.021609643,-0.031315926,-0.014567781,1.7836125,0.45075017,-0.023075731,0.17519425,5.3218846,-0.0036593315,-0.0058261966,0.031799503,-0.01142998,2.0200727,-0.0015992826,0.072748914,-0.0008462143,1.9808011,0.007349226,0.065268084,1.1411482,0.07805816,0.0043600486,-0.004454715,0.828366,-0.026602706,-0.002468071,0.020335635,-0.010924789,0.33559215,0.7151038,0.03431712,1.0602555,0.5312567,0.97717255,0.032864302,0.008284527,0.004268629,0.027590504,5.798335,1.9405406,5.200886,-0.0315708,0.011319513,5.2233887,-0.0009955099,6.153343,-0.004591899,-0.031231683,-0.0055316556,2.8181055,4.4905114,0.0032579764,5.406872e-05,0.14588207,-0.00823091,-0.017500535,0.062827945,-0.0019052483,0.022211464,0.54957354,-0.0013740377
16,BRACS_1235_N_25,0,1.8400308,0.01352501,0.097980484,0.024103248,0.046295833,0.015370293,0.5017077,0.026806619,0.010075165,0.046387423,2.1410408,0.023169247,0.03911514,0.0169796,0.0496879,0.7139479,0.020472575,0.012267881,-0.00045273406,0.4679547,0.0017124673,0.16229206,0.31684804,0.06208155,0.009854398,9.2465e-05,0.17352845,0.040437654,0.026272496,0.05399343,0.013518338,0.05762106,0.7082548,0.07674126,0.07876453,0.5217388,0.12529024,0.07175357,0.03588853,0.0037280722,0.055214155,2.1206355,0.4805722,1.7187191,0.021853095,0.04333401,1.8062153,-0.0005070717,2.499459,0.04937962,0.0533855,0.27937436,0.76361775,2.2288399,0.0428507,0.0007399195,0.52786964,5.4008502e-05,0.048179083,0.14935274,0.049193885,0.06031088,0.03207475,0.04145248
17,BRACS_1235_N_31,0,1.0565201,-0.009064513,0.104932964,-0.0008762317,0.022475598,-0.001378992,0.59100854,0.033069536,-0.009184844,0.053731624,1.1187403,0.0018479874,0.004731248,0.008306151,0.010184682,0.58122456,0.0021687914,-0.0017891218,-0.00030884918,0.24169868,8.708019e-05,0.10465139,0.14187299,-0.004133779,0.0044803848,-0.0019073175,0.26211512,-0.0024684025,-0.0048012016,0.014589965,-0.001173828,0.07121367,0.36965007,0.014448058,0.08451276,0.0051324423,0.14104408,0.016885318,-0.002070845,0.00667852,0.014223067,1.2914518,0.2966216,1.1625543,-0.0045395987,0.0072720814,1.0058197,-0.00029267778,1.4388901,0.0052824155,0.027733222,0.005613288,0.6047811,1.1423883,0.007470497,-0.0017248502,0.008451458,-0.0026785524,-0.00023630916,0.081433326,-0.005335504,0.013643927,0.043591734,0.005894087
18,BRACS_1235_N_32,0,2.8322124,0.04983361,0.069458716,0.043040216,0.10355508,0.042714342,1.7056437,0.44478354,0.005331404,0.31777093,3.2504332,0.05660018,0.11383596,0.026211333,0.006178598,1.7325767,0.052997183,0.062477134,-0.0005458576,1.3804647,0.0031191506,0.23381746,0.70468783,0.055476986,0.030686304,0.0014650426,0.91482306,0.039252445,0.04368167,0.13948742,0.047375966,0.34388113,0.28492075,0.1880141,0.7979723,0.053435035,1.1062186,0.17867084,-0.0012978421,0.004881119,0.1131143,3.6002176,1.3324459,3.392868,0.0795957,0.12964436,3.3284278,-0.0005508631,3.7906702,0.078574926,-0.0014108977,0.0002131676,2.2940428,2.5258725,0.11285299,0.015078229,0.010520083,0.0010840177,0.09659138,0.22811969,-0.0039363,0.10388897,0.44616595,0.11692729
19,BRACS_1235_N_33,0,2.0064895,0.004021463,0.10706925,0.018916266,0.05347634,0.020425297,0.7902457,0.09291768,-0.008934843,0.056531362,2.293597,0.036120106,0.07078602,0.018326523,0.013541149,0.84689677,0.034170233,0.019691156,-0.00046423642,0.7183684,0.0032218194,0.21149354,0.42845857,0.029125106,0.024464926,-0.0017246433,0.35605133,0.015785078,0.00954583,0.08982913,0.023119709,0.08271472,0.58216995,0.1227795,0.25549892,0.18856078,0.25887835,0.12656067,0.011930929,0.0030890051,0.09341739,2.5197637,0.60925573,2.150389,0.03443626,0.08113125,2.0874286,-0.00049248105,2.7017422,0.0502405,0.0070457812,0.03992615,1.0110761,2.1704228,0.07662631,0.0016316918,0.11121867,-0.0021284549,0.050814357,0.19959512,0.01027774,0.08280545,0.12644707,0.06994628
20,BRACS_1235_N_39,0,1.9603655,-0.0016647179,0.04693432,-0.008635832,-0.0108181685,-0.007771365,1.1665134,0.19483718,-0.014655165,0.14824478,2.1889117,0.00053555745,0.00024296647,0.012831714,-0.005685173,1.1226559,0.00049229554,-0.0069408845,-0.00043654334,0.7556167,0.0008017576,0.1080315,0.38709986,0.009499094,0.0031615226,-0.0021688603,0.5646041,-0.01654126,-0.015697679,0.0135926455,-0.0061970693,0.16155428,0.2797464,0.024303807,0.4548403,0.007518001,0.5069592,0.021041835,-0.003943117,0.006579995,0.025166268,2.530517,0.8380925,2.4188974,-0.015931822,0.0045824125,2.1985474,-0.000465407,2.6736655,-0.0022735365,-0.010204336,-0.008916699,1.4223216,1.8449713,0.004767408,-0.0013130682,-0.002123675,-0.004762739,-0.011709182,0.0956357,-0.00992076,0.025969032,0.24510086,0.00029565455
21,BRACS_1235_N_42,0,1.5749474,-0.010629445,0.03554649,-0.012504961,-0.017171124,-0.010033983,0.87725115,0.055615846,-0.0140786655,0.08646339,1.8400608,-0.007615335,-0.015191146,0.011655768,0.00051926007,1.0001683,-0.0058184895,-0.0065800766,-0.00041015793,0.38995624,0.0011259697,0.0686781,0.11998325,0.0012273476,5.261825e-05,-0.0032232953,0.34390584,-0.0121476725,-0.014975186,-0.0061053266,-0.010657257,0.117902935,0.25884312,-0.010814896,0.17656636,0.200343,0.23353629,-0.0077430485,0.0041154083,0.013043876,0.0060044224,1.888484,0.60998803,1.870326,-0.024329236,-0.01275946,1.6659708,-0.0004675971,2.2084947,-0.0017792997,-0.00604837,0.045235973,1.1063251,1.6608988,-0.0116126975,-0.0026412618,0.19790137,-0.0055581713,-0.017394116,0.049740247,0.0012712639,0.005458067,0.0781159,-0.017974343
22,BRACS_1235_N_8,0,0.6951604,-0.0076459707,0.11908716,0.00030097237,0.031404898,-0.0008379901,0.3435695,0.017524485,-0.0063063973,0.03229675,0.70156026,0.0046836776,0.0075510307,0.0068985284,0.04808833,0.34148565,0.0038017668,0.0006316419,-0.00026605476,0.14213766,0.0020033831,0.13583507,0.12891142,0.01734169,0.011809752,-0.0016977767,0.1523022,0.005237266,-0.0022438853,0.021437218,-0.0010591735,0.037401702,0.37678686,0.02427958,0.023556154,0.031818926,0.079740904,0.043320455,-0.0013090125,0.001321442,0.023442488,0.7766334,0.15204056,0.6881144,-0.0032808967,0.008298152,0.60974634,-0.00022648682,0.95395404,0.00461634,0.04764291,0.09620058,0.29175234,0.8267911,0.014619468,-0.0018354312,0.13068305,-0.0021763493,0.0017582732,0.14935687,-0.0032694396,0.022272468,0.016741622,0.008041367
23,BRACS_1235_N_9,0,0.87179375,-0.009396179,0.06194214,0.0014818498,0.026291836,-0.0002057008,0.34505203,0.010749407,-0.008580209,0.02053584,0.98606807,0.0034580806,0.0061012795,0.008662067,0.045443747,0.42438203,0.003984264,0.0007782299,-0.0003149587,0.1178327,0.00040573676,0.1135679,0.106651865,0.01529967,0.00639978,-0.0020477253,0.13079543,0.003883079,-0.0014790479,0.017313521,-0.0009241496,0.02372908,0.3101517,0.01924782,0.015339349,0.15104613,0.049937956,0.023617215,0.0015100739,-0.00040265344,0.015327538,0.95793915,0.24492578,0.94602984,-0.0040049558,0.008894771,0.86943513,-0.00031615625,1.287243,0.0035209777,0.036729228,0.17070337,0.37165958,1.0874375,0.013471967,-0.002250527,0.29262856,-0.0024326956,0.0024146277,0.0846281,-0.0011114065,0.014228471,0.010442105,0.007812675
24,BRACS_1325_N_1,0,2.5393145,0.045133058,0.054611083,-0.0055122175,0.019865507,0.0063447766,1.3690838,0.25952438,-0.0023821325,0.18066804,2.9156368,0.014855955,0.034862433,0.021745883,0.0045074667,1.4180344,0.016987426,0.039395995,-0.00053144566,1.0497353,0.003061206,0.11216357,0.5276964,0.044999775,0.012063724,-0.0029241676,0.6319,0.002763666,0.007634873,0.057981957,0.0109222755,0.23298055,0.32508072,0.06943766,0.60510516,0.21700953,0.66683,0.061379407,0.0031238701,0.012734407,0.05584475,3.2388132,1.1679772,3.0575695,0.0117972335,0.041494347,2.912407,-0.0006441983,3.4687192,0.035251994,-0.012129381,0.047016818,1.8664422,2.4117556,0.028786063,0.004358057,0.07742695,-0.006062755,0.023769448,0.107072525,-0.0026213804,0.043323576,0.31206292,0.030484498
25,BRACS_1325_N_10,0,1.3892155,0.024726577,0.08001462,0.05635864,0.1743417,0.0689849,0.85198456,0.13411479,0.042896565,0.093214236,1.5537225,0.08876433,0.1844352,0.022987194,0.036312014,0.8030966,0.08503551,0.0572653,-0.00035965024,0.47369698,0.0008475362,0.31412843,0.25977018,0.053311005,0.039967287,0.002845242,0.4575752,0.09814611,0.0867964,0.21038361,0.07907865,0.06556922,0.15024488,0.27024552,0.33790603,0.01991818,0.3070793,0.25100735,0.0130825415,-0.0019647349,0.16214508,1.8006924,0.59078866,1.7949672,0.13615528,0.19673079,1.6225754,-0.00037987682,1.8788362,0.16723,0.048601475,0.017078279,1.0261278,1.3217965,0.16148122,0.016308952,0.0082046855,0.0055332533,0.17057388,0.31517464,0.027183503,0.1573184,0.17836387,0.1851033
26,BRACS_1325_N_11,0,2.3502393,0.025910221,0.076763645,-0.011305618,-0.014518079,-0.008278792,1.0786805,0.17139769,-0.01785832,0.117280066,2.6616387,-0.006489671,-0.009591198,0.01886806,-0.0075089196,1.1156102,-0.0036181626,0.014359484,-0.0005012504,0.92293763,0.003122037,0.052345805,0.50797534,0.02966988,0.0008625495,-0.0031371044,0.4890447,-0.014074074,-0.015685769,0.0013403753,-0.006588187,0.16534548,0.51245564,0.00023808694,0.42204276,0.0922749,0.46498546,0.004931206,0.0070435577,0.011219124,0.005464652,2.9696589,0.8660804,2.638801,-0.018324727,-0.0023049333,2.523109,-0.00055046723,3.1382465,0.0056261285,-0.01733869,0.0022202118,1.391353,2.3683386,-0.006078852,-0.00072944566,0.024956925,-0.0061230306,-0.01171204,0.04011531,0.0028658537,0.01241531,0.2213695,-0.007722401
27,BRACS_1325_N_13,0,4.027151,0.122919716,0.01683126,-0.025517091,-0.047094185,-0.022706151,2.3553252,0.6350115,-0.027323155,0.43940085,4.670363,-0.023863886,-0.043267522,0.029939221,-0.014350156,2.5097702,-0.0175868,0.07677197,-0.0007190899,1.943987,0.005390574,-0.0032816892,0.9345475,0.08733963,-0.004735062,-0.0032457185,1.2731789,-0.03645239,-0.006626386,-0.021125186,-0.020429771,0.46362996,0.25280574,-0.02697226,1.1194389,0.10770469,1.5467702,-0.025943102,-0.0018530894,0.0053437403,-0.009631617,4.9980736,1.9112811,4.808411,-0.044883538,-0.0325651,4.8210096,-0.0007012166,5.3603854,-0.02804431,-0.030506644,-0.012163758,3.2988079,3.6091828,-0.03456134,-0.0008026697,-0.0006498015,-0.007491091,-0.038865354,0.002967991,-0.013374103,-0.007897338,0.63868105,-0.039361786
28,BRACS_1325_N_4,0,1.2119555,-0.00943055,0.03194133,-0.005450923,0.005008219,-0.005016186,0.8064868,0.04484025,-0.010970246,0.07081667,1.335382,-0.0010201567,-0.0016540101,0.009986326,0.0049717757,0.8139891,0.0010428523,-0.006524605,-0.0003411921,0.29223818,0.0005402253,0.09822867,0.09229943,0.0022620233,0.005418974,-0.0022347725,0.36017922,-0.011957053,-0.011683792,0.009530695,-0.0048999647,0.08592176,0.17360444,0.015662171,0.15787148,0.034523826,0.187189,0.022218157,-0.0025915804,0.009163146,0.008698082,1.4658289,0.49361852,1.518046,-0.011918707,0.0053934366,1.312881,-0.0003874503,1.7123811,-0.004751227,0.006242807,0.021693654,0.9176431,1.2101113,0.0069819083,-0.0020326187,0.048760414,-0.004272942,-0.005087405,0.07665067,-0.007938204,0.009510843,0.08072593,0.0008830728
29,BRACS_1325_N_5,0,5.5242195,0.28911868,0.025365394,-0.035691164,-0.06725828,-0.031760283,2.9285402,0.84360904,-0.035738856,0.58272916,6.368831,-0.035499252,-0.062210474,0.05250375,-0.020298595,3.2064729,-0.026532324,0.2065756,-0.00092270516,2.8167214,0.011595027,-0.053207964,1.4140075,0.1904463,-0.008524378,-0.0046741934,1.6313236,0.013311636,0.08571515,-0.041949425,-0.028844677,0.60923177,0.44438633,-0.03988988,1.5034039,0.488764,2.0437918,-0.053797364,0.010026517,0.00088435755,-0.02386088,6.740901,2.638957,6.3177547,-0.05334612,-0.04881486,6.6357417,-0.0009445348,7.362753,-0.04187871,-0.042213697,0.009019405,4.3206854,4.9539156,-0.0489442,0.0070967,0.009568452,0.0059886794,-0.0513423,-0.053786993,-0.007322064,-0.03288702,0.86501765,-0.054064587
30,BRACS_1325_N_6,0,2.4569812,0.10085185,0.03775847,0.0052302475,0.07477983,0.029744336,1.3903683,0.31329522,0.03064865,0.22900514,2.7962542,0.04061001,0.09075912,0.028159486,0.04241191,1.4418845,0.041891146,0.081406735,-0.0005066886,1.083842,0.0037284237,0.1436978,0.5429215,0.11679803,0.010437821,0.0010802877,0.7355822,0.07511328,0.075986214,0.12580626,0.040738292,0.21627274,0.20779338,0.14084263,0.64498717,0.1098591,0.76709974,0.107034706,0.037201323,0.0038498282,0.11606273,3.059671,1.1427536,2.9598894,0.06688736,0.099176526,2.9048069,-0.0005498121,3.2706172,0.1292143,0.049035426,0.067456506,1.9175842,2.239883,0.05732609,0.019629449,0.052723803,-0.00452442,0.09307564,0.17382677,0.062172484,0.103941746,0.35879722,0.079315655
