,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
10,BRACS_1231_N_54,0,0.002299642,0.16048029,1.2024298e-05,0.2079323,-8.791523e-07,0.06522716,1.358191,0.0022547136,0.1622237,0.00072371704,0.037633184,0.14622527,0.0027685447,0.5719442,0.6627546,-2.4068439e-05,0.15669237,0.066926464,0.9921714,-0.0009899832,0.69902104,0.17734708,1.899079e-05,0.011277534,2.027608,0.18204382,-5.4605545e-05,0.1418955,0.24471061,0.0155225815,0.17702809,-0.00028483642,0.72494537,0.17116904,0.003476908,1.2937391,0.19858581,0.00036343667,-6.636491e-05,0.0035915347,0.021206606,0.2538564,0.22670604,-3.037855e-05,2.0584235,0.044993993,-4.9839204e-05,-0.00056815706,-2.7990382e-05,0.14968118,-6.923564e-08,-9.938042e-05,1.3241972,0.012691478,0.027838498,-0.0002113481,-0.0004786027,0.008780284,0.05391589,-4.399701e-06,-2.1632745e-06,-0.0015028835,0.3061274,0.1595084
11,BRACS_1231_N_58,0,0.010047706,0.13966446,1.9571837e-07,0.1580785,-9.674974e-07,0.00563374,0.81356883,0.0036680673,0.09750208,0.00083762285,0.017810283,0.08978361,0.0020527665,0.28206703,0.46607745,-2.3518329e-05,0.034798365,0.035517365,0.70763177,0.00029829814,0.30116066,0.059920017,-2.5937854e-05,0.14169542,0.98266304,0.050714657,-0.00015819239,0.38085523,0.19627137,0.009455508,0.106443055,-0.00015503784,0.3413776,0.053979408,0.0021042386,0.6959466,0.2522847,0.00074686715,-6.169346e-05,0.0017497594,0.052977365,0.15749843,0.2578567,-1.4884748e-05,1.0210649,0.05906062,-2.9937517e-05,-0.00040166292,-3.1230615e-05,0.086818546,-6.8795124e-08,-0.00010033309,0.8201348,0.008005299,0.30084503,-0.00018732385,-0.00033351532,0.092681415,0.025514975,-4.627007e-06,-4.268398e-06,-0.0010227612,0.119998105,0.42986006
12,BRACS_1231_N_60,0,0.0033972876,0.09174058,-4.4114004e-06,0.11012176,-9.2127243e-07,0.00808892,0.8470914,0.0030114278,0.08462227,0.0008313467,0.011549931,0.06871766,0.0019069039,0.350077,0.4016118,-2.1293568e-05,0.026235899,0.024117222,0.61944664,-0.0008064871,0.37648538,0.091276504,-3.138649e-05,0.039430726,1.2723475,0.0411357,-8.20318e-05,0.2564097,0.10152766,0.0031648176,0.055761218,-0.00017353898,0.43318918,0.04738644,0.0018688999,0.81212544,0.10822359,0.0005279031,-6.3925356e-05,0.0010941696,0.01790519,0.13204853,0.11362818,-1.7891645e-05,1.2484337,0.02461875,-3.135655e-05,-0.00038627026,-2.8961409e-05,0.073929526,-7.167401e-08,-9.530332e-05,0.8032325,0.0010638909,0.08238609,-0.00020153566,-0.00029426906,0.02604494,0.016534144,-4.421684e-06,-2.4958215e-06,-0.00086344086,0.14947394,0.2376452
13,BRACS_1231_N_61,0,0.0038104455,0.16423064,2.1116786e-05,0.23726024,-9.180448e-07,0.06976264,1.6368042,0.0024435648,0.14410739,0.00068413914,0.04628215,0.13522354,0.003247214,0.6946223,0.7913423,-2.5302546e-05,0.17126942,0.06150808,1.1773293,-0.0011291036,0.85876936,0.15990141,5.1687188e-05,0.032499455,2.4234338,0.23408842,-6.923427e-05,0.15041699,0.26534823,0.017849127,0.17076787,-0.00031339854,0.87510604,0.21197942,0.0043333718,1.5747828,0.22752275,0.00073646003,-6.6214685e-05,0.005094199,0.029610688,0.25933257,0.2603393,-3.0748524e-05,2.4903777,0.07057858,-5.0991446e-05,-0.0005920038,-2.8835295e-05,0.15553795,-6.768171e-08,-0.00010230116,1.5912888,0.015115502,0.07904683,-0.00021137175,-0.00053340907,0.023126287,0.05070564,-4.430454e-06,-2.4925607e-06,-0.0016813701,0.26342624,0.18914823
14,BRACS_1231_N_8,0,0.0031980267,0.15665218,3.2321825e-07,0.18620549,-9.1804446e-07,0.03191208,1.1412966,0.0026188719,0.108580716,0.0007928297,0.026568294,0.086005025,0.0028995124,0.44524747,0.58842266,-2.2749293e-05,0.07497539,0.035098568,0.8964011,-0.00090349873,0.5150339,0.15301858,-2.2995151e-05,0.04633246,1.5902368,0.09242508,-7.9361875e-05,0.24156399,0.18984714,0.007597993,0.10152266,-0.00020782853,0.56202,0.11362752,0.0033569196,1.030801,0.18408519,0.00027986208,-6.358284e-05,0.0018745278,0.025298418,0.17379569,0.19924583,-2.2934322e-05,1.5854664,0.030003753,-3.9145907e-05,-0.00043062467,-2.8908607e-05,0.091251045,-7.061703e-08,-9.73633e-05,1.1132472,0.0055996026,0.099512465,-0.00020505086,-0.00038265708,0.029467935,0.026957892,-4.4449607e-06,-2.586469e-06,-0.0011502187,0.23184635,0.23885863
15,BRACS_1235_N_12,0,0.00049119006,0.23818257,-5.6235954e-06,0.23038831,-8.2032847e-07,0.012820725,0.95123124,0.0032974817,0.22884837,0.00089631794,0.03406167,0.21412884,0.006738277,0.34654897,0.5861843,-2.158205e-05,0.030003019,0.092482224,0.9232846,0.0036958,0.26996148,0.059180815,-3.204129e-05,0.007923253,1.1029987,0.03378926,-5.614734e-05,0.27416378,0.11844362,0.019820401,0.22824633,-0.0001842179,0.33893806,0.047900762,0.0015628798,0.7430435,0.093936674,8.609976e-05,-6.332806e-05,0.0004754182,0.002237572,0.2748227,0.10917225,-1.9161116e-05,1.0310186,0.02714877,-3.2052223e-05,-0.00029182155,-2.5784131e-05,0.15665057,-7.1251286e-08,-9.507228e-05,0.98074484,0.021453012,0.02196755,-0.00020218691,-0.0001942851,0.0038063393,0.06507158,-4.336429e-06,-2.184373e-06,-0.0008730789,0.2604497,0.20588781
16,BRACS_1235_N_25,0,0.00035849062,0.18394673,-5.5334363e-06,0.17490333,-6.8695e-07,0.033144426,0.82164913,0.002846509,0.23064828,0.0008103432,0.029268237,0.2004438,0.0029252325,0.29940218,0.4596618,-2.2603805e-05,0.07171446,0.09019814,0.7191368,0.0036385024,0.3053311,0.11058037,-3.1757834e-05,0.015039546,1.0347399,0.050262775,-5.4555316e-05,0.23812231,0.1581594,0.019959003,0.22848469,-0.00022015933,0.35196924,0.07254394,0.0017629213,0.65033466,0.12810338,6.944725e-05,-6.594952e-05,0.00062077225,0.006950886,0.28218648,0.15003943,-2.3807368e-05,0.9740656,0.03039065,-3.9201455e-05,-0.00040710307,-2.661518e-05,0.15696472,-7.122565e-08,-9.589106e-05,0.8314795,0.021652153,0.038356967,-0.00020565266,-0.000119919794,0.0048972843,0.06310622,-4.3499094e-06,-2.1216506e-06,-0.0010633111,0.31112444,0.2069021
17,BRACS_1235_N_31,0,0.0001788464,0.07768998,-5.648161e-06,0.07665276,-8.841083e-07,0.0014802002,0.47719422,0.0031158053,0.106434345,0.00086959417,0.004973145,0.08483189,0.0017298734,0.2118739,0.2395969,-2.019371e-05,0.011685768,0.02766043,0.38292903,-0.00045804263,0.18476035,0.087101236,-3.208773e-05,0.01650384,0.75095874,0.00586039,-6.223565e-05,0.31066132,0.049561337,0.0059969607,0.065563545,-0.00015124225,0.23705827,0.009937949,0.00076117367,0.4728526,0.042869933,9.462951e-05,-6.470019e-05,0.00047131136,0.00261169,0.14396815,0.048716303,-1.6779919e-05,0.6932352,0.0064702528,-2.8478029e-05,-0.0003989274,-2.7907834e-05,0.0692672,-7.3383866e-08,-9.22623e-05,0.45449468,0.0017226622,0.05386445,-0.00020253839,-0.00019984877,0.008467813,0.016523765,-4.35479e-06,-1.9674687e-06,-0.0005896211,0.16279326,0.25364074
18,BRACS_1235_N_32,0,0.001182203,0.27181405,-5.42762e-06,0.24921075,-7.815159e-07,-0.00079385034,0.94071555,0.0030157655,0.2467717,0.00091524346,0.028458891,0.23435225,0.0045547434,0.27080244,0.5983752,-2.0834548e-05,-3.155834e-05,0.097784586,0.94427747,0.00036450117,0.22269028,0.035749547,-3.1632342e-05,0.0336338,0.9716353,0.012394315,-7.546028e-05,0.34984562,0.08950382,0.0222658,0.25218126,-0.00013358568,0.29114404,0.045631066,0.0020380723,0.6575453,0.096371494,0.00012537278,-6.121067e-05,0.0004658544,0.009441715,0.30260575,0.096803114,-1.29149075e-05,0.9493403,0.022784969,-2.3488688e-05,-0.00030035028,-2.5312645e-05,0.18083042,-7.175036e-08,-9.381085e-05,0.98624206,0.013516103,0.08508576,-0.00019653852,-0.00015559641,0.017601674,0.057432294,-4.370271e-06,-2.5623954e-06,-0.0008356874,0.2557906,0.27760744
19,BRACS_1235_N_33,0,0.00019189775,0.23896004,-5.5569685e-06,0.21801275,-2.465095e-07,0.029987676,0.88630474,0.0029682417,0.34037963,0.00085118867,0.038217276,0.30317906,0.003612849,0.29251474,0.5365176,-2.2651955e-05,0.06411309,0.13752407,0.84120625,0.0074973325,0.3058808,0.10707753,-3.1686184e-05,0.008356232,1.0458812,0.04662231,-5.4474058e-05,0.232363,0.1615945,0.03149611,0.33919913,-0.00020142228,0.35613906,0.08811323,0.0018782165,0.64372134,0.13685992,7.051595e-05,-6.446647e-05,0.0005556502,0.006423488,0.40914598,0.15538198,-2.2555543e-05,0.973103,0.022809736,-3.7443428e-05,-0.00027296174,-2.5604604e-05,0.23689581,-7.135162e-08,-9.531208e-05,0.9279738,0.03406536,0.023281328,-0.00020474393,-4.072947e-05,0.0039416035,0.09449254,-4.3541663e-06,-2.1994751e-06,-0.0011745828,0.42142704,0.19138728
20,BRACS_1235_N_39,0,0.0005477883,0.21147989,-5.5582427e-06,0.20665476,-6.466801e-07,0.0038686336,0.9855997,0.003024797,0.18869683,0.00088748155,0.028729124,0.16880484,0.0043026498,0.35903004,0.55665386,-2.0591266e-05,0.011956747,0.073616356,0.87778854,0.002674481,0.32893568,0.04879517,-3.1896718e-05,0.007505616,1.2542524,0.03146477,-5.680731e-05,0.28504848,0.09254733,0.015899323,0.18273745,-0.00016373169,0.40700448,0.055604875,0.002214845,0.8080854,0.08243772,9.42402e-05,-6.258471e-05,0.00045992213,0.0060568866,0.22856408,0.08870706,-1.679814e-05,1.1818575,0.0142072,-2.8506032e-05,-0.00028045895,-2.66461e-05,0.13381946,-7.207508e-08,-9.389902e-05,0.98672605,0.016707206,0.020377036,-0.0002040878,-0.0001763555,0.003845706,0.05145721,-4.336953e-06,-2.0626658e-06,-0.00082030764,0.21169078,0.210385
21,BRACS_1235_N_42,0,0.001298311,0.23985791,-5.539848e-06,0.23489358,-2.8874834e-07,0.004949014,1.0928807,0.0030960839,0.18386877,0.00090372626,0.036026627,0.17243345,0.006632609,0.41202158,0.63417715,-2.08698e-05,0.014114846,0.07606001,1.0004929,0.0035992737,0.33404392,0.034199193,-3.1838124e-05,0.008358017,1.3599229,0.042879187,-5.5007404e-05,0.2313357,0.13423167,0.015272214,0.1837018,-0.00017799865,0.42056063,0.053294126,0.0022364957,0.90565187,0.10775428,0.00013648726,-6.241024e-05,0.00047552303,0.007988856,0.21683414,0.122176714,-1.8349274e-05,1.2928538,0.01755322,-3.0822273e-05,-0.00013515838,-2.5506793e-05,0.13333638,-7.1151135e-08,-9.4835676e-05,1.0965124,0.016924467,0.020453444,-0.00020261256,-0.0001429031,0.0052646226,0.054394558,-4.337376e-06,-2.1165058e-06,-0.0008539291,0.20064011,0.18574536
22,BRACS_1235_N_8,0,-0.0002894637,0.11418841,-5.62875e-06,0.10801239,-8.3273665e-07,-0.0007844773,0.46433666,0.0033414883,0.1294505,0.00090298714,0.009111454,0.10765957,0.0024964644,0.15876086,0.27721727,-1.9541683e-05,-0.0009934016,0.036967807,0.4421299,0.00029222146,0.10663797,0.083863735,-3.2101634e-05,0.014109378,0.5910445,-0.0005663836,-5.691816e-05,0.33032593,0.030944824,0.012144437,0.099961616,-0.00012885271,0.15577015,0.008152782,0.0005320028,0.37964284,0.01972131,9.701937e-05,-6.381161e-05,0.0004855228,-0.0002242942,0.17824422,0.02339974,-1.44532e-05,0.54770815,0.0036243103,-2.4566236e-05,-0.0003636401,-2.6628686e-05,0.08452912,-7.408895e-08,-9.077648e-05,0.46930933,0.005948467,0.05033582,-0.00020193582,-0.00013306737,0.003091052,0.020901807,-4.3307723e-06,-1.8205641e-06,-0.0004591423,0.17063294,0.25403437
23,BRACS_1235_N_9,0,-0.00036633012,0.115313284,-5.590008e-06,0.12066766,-8.774684e-07,0.009044376,0.7309855,0.0027520934,0.11335966,0.00082769484,0.015543521,0.0845285,0.0023263013,0.2974902,0.36638632,-2.0724587e-05,0.020682786,0.03737816,0.574017,0.0010654688,0.31819415,0.07193771,-3.177306e-05,0.0022989614,1.1197165,0.028912453,-4.8744336e-05,0.23203956,0.06752273,0.0089535415,0.09676299,-0.00018489471,0.37700558,0.043527182,0.0016173251,0.6771667,0.053033795,8.4968924e-05,-6.498657e-05,0.00054023485,0.0031525153,0.15191117,0.059701603,-1.9096073e-05,1.0534767,0.0054417765,-3.1606196e-05,-0.00044416133,-2.7509937e-05,0.07821697,-7.279522e-08,-9.3549475e-05,0.70020485,0.00795651,0.0072524785,-0.00020879536,-0.0002036891,0.0006716073,0.024404787,-4.329397e-06,-1.7709082e-06,-0.000792638,0.16546461,0.17832936
24,BRACS_1325_N_1,0,0.002422646,0.39313713,-5.1276547e-06,0.40972793,-9.203848e-07,0.0442224,2.2465622,0.002686015,0.18692996,0.0007798075,0.07438597,0.18408166,0.008425033,0.85198945,1.2096685,-2.4539535e-05,0.10645158,0.08180566,1.892816,0.0024005568,0.91241974,0.06470535,-3.1547857e-05,0.012796495,2.9368975,0.21556969,-5.2394502e-05,0.22218345,0.27210903,0.014649541,0.21313496,-0.0002753037,1.0397935,0.24311517,0.007724905,1.889976,0.2449019,7.5693395e-05,-6.09133e-05,0.00077220425,0.03707852,0.22729164,0.26891688,-2.6167349e-05,2.8165672,0.045525268,-4.2782325e-05,-0.00040186723,-2.705068e-05,0.14479902,-6.77335e-08,-0.000101963036,2.2306821,0.016874848,0.033044986,-0.0002143578,-0.00043483393,0.008739113,0.060461994,-4.363025e-06,-2.4077008e-06,-0.0016140705,0.24062873,0.19921595
25,BRACS_1325_N_10,0,0.002148817,0.26603493,-5.275293e-06,0.263623,-7.194254e-07,0.0011957284,1.2023422,0.0027961747,0.19297737,0.00088854955,0.037877463,0.18591599,0.0057496633,0.42958227,0.7084678,-2.1238156e-05,0.0067225215,0.08205529,1.1105253,0.0021438263,0.37734684,0.032341134,-3.1724223e-05,0.01969091,1.4361176,0.055473626,-6.89871e-05,0.26864073,0.13524769,0.015999423,0.21206929,-0.0001748702,0.46361294,0.07378357,0.0029089598,0.96537423,0.13064715,0.0001098126,-6.17576e-05,0.00059560145,0.017491529,0.23002394,0.14006396,-1.673411e-05,1.3841844,0.026178323,-2.9007753e-05,-0.00033696837,-2.662372e-05,0.14345153,-7.055283e-08,-9.589543e-05,1.2226807,0.016830333,0.049048726,-0.00019993029,-0.00023082922,0.012257121,0.05959111,-4.367694e-06,-2.446361e-06,-0.00095487403,0.18777865,0.21896102
26,BRACS_1325_N_11,0,0.0010347591,0.20256083,-5.366937e-06,0.21172987,-5.7367316e-07,0.034036286,1.2391161,0.0029434746,0.11643115,0.00083218626,0.03589291,0.096180014,0.0045598405,0.4926781,0.6444459,-2.2628265e-05,0.07989023,0.040903714,1.0122608,0.0012171975,0.50618714,0.10927713,-3.1986372e-05,0.015583953,1.719865,0.0942059,-5.5236702e-05,0.21338156,0.20831026,0.0069752764,0.10435074,-0.00021705667,0.5903223,0.10521829,0.003649554,1.0893437,0.17347713,6.1199855e-05,-6.3276646e-05,0.0005480952,0.016159946,0.14508215,0.19779952,-2.472621e-05,1.6264108,0.018319735,-4.0621857e-05,-0.00042105134,-2.777827e-05,0.07385807,-7.072559e-08,-9.672162e-05,1.206429,0.007998139,0.03565639,-0.00020746242,-0.00033887502,0.010016507,0.029245943,-4.3807468e-06,-2.1641963e-06,-0.0011115771,0.21474428,0.19519275
27,BRACS_1325_N_13,0,0.0018161142,0.22114122,6.812043e-06,0.2697594,-9.266073e-07,0.044868916,1.7557704,0.0019635756,0.122599065,0.00069662125,0.046431024,0.11647153,0.0046110125,0.73078424,0.8600885,-2.4734338e-05,0.117841825,0.051699307,1.3094814,-0.0009812312,0.8690218,0.0836416,-1.5843232e-06,0.016464323,2.568767,0.21625827,-5.175024e-05,0.16789046,0.18262509,0.0113475155,0.15270984,-0.00031160752,0.9249411,0.21876061,0.0049268003,1.6273478,0.16300233,0.000101030804,-6.5724904e-05,0.0029894628,0.025888039,0.20131062,0.17836936,-2.8007187e-05,2.547472,0.050714504,-4.5994715e-05,-0.0005479795,-2.8153934e-05,0.11897694,-6.799071e-08,-0.00010203796,1.6950895,0.009050498,0.03918479,-0.00021687093,-0.00048756777,0.011125322,0.042097036,-4.361117e-06,-2.2335755e-06,-0.0015965878,0.1670329,0.17587662
