,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
14,BRACS_1231_N_8,0,-0.0033349267,0.07542148,0.35096246,0.38138187,0.31094334,-0.0041560177,0.22782065,0.32415548,0.01090365,0.15045245,0.11188676,0.00020703182,-0.0010132182,0.04421824,0.05856583,0.553573,0.005194241,-0.0031131967,0.0053242827,0.057497777,0.32545736,0.18038015,-0.0005103162,0.021258537,0.023520216,0.7319681,-0.0006587846,0.011520926,0.07171455,0.3696527,0.12920286,0.04389111,0.29729813,0.016593872,0.51367223,0.029868701,0.103061214,0.023643294,0.0005122695,0.02539331,0.1454474,0.0068021757,0.0063238684,0.4545845,0.30721322,-0.00090422377,0.05949675,0.30061442,0.17194638,0.07920799,0.02341063,0.025460973,0.15580632,0.014823617,0.6339186,0.017074531,0.057110325,0.34722438,0.22686207,0.6355258,0.0068764733,-0.00013100282,-0.0045056855,0.032978598
15,BRACS_1235_N_12,0,0.071712136,0.07387845,0.30541146,0.24803245,0.8070255,0.15008318,0.027243946,0.6664748,0.1390977,0.1770777,0.027184885,0.114092916,0.09573652,0.10218776,0.19013159,1.2671698,0.13388716,0.0011222927,-0.0008111836,0.20767096,0.57887167,0.3859453,0.00806135,0.19226658,0.33243856,1.267915,-0.0009783919,0.041042734,0.050420675,0.39428395,0.04588765,0.032054815,0.07329155,0.1311206,0.5550279,0.07063871,0.24392915,0.030192906,0.1835254,0.20201886,0.36560547,0.063064,0.028099116,0.3072704,0.7697656,0.025245579,0.0962028,0.5248774,0.20780465,0.17185795,0.19951518,0.052832644,0.130415,0.10361256,0.5497158,0.1965708,0.3383279,0.6859243,0.25052804,0.8111222,0.19005159,0.104457274,0.14103784,0.087059595
16,BRACS_1235_N_25,0,0.20626023,0.068309344,0.4268843,0.20445348,0.9627371,0.13779892,0.054591708,0.7980891,0.06765027,0.27635956,0.02601031,0.037819725,0.051290844,0.207315,0.23216313,1.5839789,0.110226326,0.014424486,-0.00032044796,0.14919329,0.6450491,0.43800753,0.015847068,0.33601674,0.29657754,1.6163201,-0.0010956017,0.027921129,0.038224142,0.60098135,0.04317153,0.04502049,0.12877178,0.059440423,0.8638258,0.070695534,0.2972845,0.029574333,0.053150594,0.27956125,0.47947899,0.033750303,0.036883015,0.44201693,0.9990212,0.031718355,0.096769385,0.69281465,0.320021,0.26380205,0.297398,0.08443725,0.19165054,0.05628802,0.70514816,0.12954336,0.37586778,0.9028829,0.3904846,0.88535833,0.30073777,0.13713452,0.049987793,0.03347492
17,BRACS_1235_N_31,0,-0.0015964106,0.16925807,0.45431837,0.14460273,0.7312249,0.07711549,0.18190001,0.44191092,0.009052196,0.16850148,0.034525316,-0.001508202,0.05638452,0.08155155,0.14723255,0.85187507,0.004454003,-0.0014633943,-0.0008655551,0.2660256,0.6983204,0.47032255,0.0027451958,0.099766545,0.20466644,1.0158774,-0.0007604722,0.0044751465,0.017698808,0.38974643,0.11437915,0.049155127,0.24428244,0.0051724236,0.56428444,0.06825037,0.29612193,0.029206177,0.0405681,0.1508805,0.33209783,0.009965422,-0.0015808915,0.3194416,0.62116283,-0.0028270974,0.13600244,0.50171745,0.15248568,0.13785344,0.07200782,0.05553553,0.14609781,0.044682033,0.7515303,0.081707805,0.2697706,0.56705654,0.24617153,0.71164393,0.19180983,0.08192022,-0.0015694627,0.13936172
18,BRACS_1235_N_32,0,-0.003003103,0.18057825,0.34658,0.29715163,0.5398851,0.07861603,0.19253829,0.42450804,0.09891653,0.117202796,0.06873516,0.074802145,0.06719114,0.029677037,0.10224962,0.7331089,0.07644276,0.02079166,0.002601844,0.1469774,0.5182596,0.33362454,4.2060234e-05,0.01586482,0.19505434,0.89121586,-0.00057643646,0.030089779,0.03396476,0.23398967,0.11652301,0.036195796,0.2304241,0.102993384,0.3326975,0.07317459,0.2039484,0.047428824,0.11373686,0.090981536,0.18051076,0.06277692,0.015841473,0.26712805,0.491348,0.014353298,0.17714056,0.35760564,0.073562354,0.10403144,0.0919711,0.036329944,0.10525781,0.07906201,0.5584648,0.15921319,0.19699484,0.4143477,0.13969749,0.70794815,0.078645594,0.03248733,0.08413472,0.15794085
19,BRACS_1235_N_33,0,0.029363386,0.11860239,0.30962312,0.15651265,0.59448665,0.16742949,0.1005868,0.42051294,0.16603182,0.18442295,0.020895828,0.13282117,0.1400625,0.111412875,0.20114273,0.7930673,0.1459233,0.015128857,-0.00073296065,0.23658213,0.46656287,0.31848302,0.0066416916,0.14605734,0.34805706,0.84048027,-0.0009628144,0.039137088,0.025819326,0.44670197,0.050409753,0.040305577,0.15009797,0.15979005,0.653575,0.09745361,0.21841322,0.039102796,0.19531229,0.13479275,0.32642937,0.079112165,0.030324452,0.34756356,0.5175889,0.018088698,0.17086452,0.4054585,0.22810957,0.15400685,0.1671944,0.043862894,0.15149571,0.1275053,0.60245466,0.24119583,0.34304732,0.51015806,0.3091771,0.5360753,0.14882576,0.0744301,0.15073876,0.12779778
20,BRACS_1235_N_39,0,-0.0019515245,0.1140457,0.41557443,0.30217037,0.79151416,0.028167512,0.12068541,0.6280379,0.007989954,0.13951686,0.05658045,0.00028786607,0.017843522,0.05092172,0.11988159,1.1581045,0.005440039,-0.00084903836,0.00024023007,0.18369354,0.715246,0.4701687,0.0005792748,0.083554894,0.14720108,1.3036636,-0.0007532221,0.011352227,0.038116444,0.27490312,0.11703568,0.033863146,0.16235873,0.0068140402,0.376524,0.035581138,0.26640645,0.021227477,0.031981684,0.17402346,0.2571454,0.005709838,-0.0004376181,0.26046312,0.7476574,-0.0031118132,0.072221994,0.5400695,0.10118914,0.13381049,0.10273966,0.05079886,0.10777185,0.021854721,0.6435243,0.07043917,0.17743081,0.6263556,0.15304445,0.9539287,0.15743348,0.06345241,0.007008545,0.12861155
21,BRACS_1235_N_42,0,0.007781295,0.10246235,0.42536807,0.3004314,1.006406,0.036330245,0.06421506,0.8158901,0.004079111,0.1522696,0.050393958,-0.0007738005,0.009593981,0.07832372,0.15035933,1.5378687,0.006019386,0.01005181,0.0011804521,0.21756625,0.8134656,0.5273599,0.0023758463,0.17020123,0.20386003,1.6528314,-0.00077843835,0.015985781,0.040829632,0.2561933,0.104536414,0.029255485,0.10347935,0.0014933067,0.33866227,0.026484845,0.3169375,0.021448305,0.020896994,0.25499597,0.32407388,0.0057845614,0.00015729878,0.20497282,1.0039477,-0.00258777,0.062356487,0.6734291,0.08928372,0.1975231,0.16071752,0.07685601,0.08528898,0.010269591,0.6293629,0.116721235,0.23966637,0.8006764,0.13606137,1.0842223,0.24040627,0.10721004,0.0053164153,0.13595976
22,BRACS_1235_N_8,0,-0.0014229962,0.23563951,0.47429958,0.10290041,0.76355,0.12672278,0.22102647,0.40378225,0.02087859,0.17070852,0.016930321,0.0034051645,0.09685703,0.077896535,0.14740777,0.78430665,0.008517117,-0.00096393895,-0.0009596189,0.303295,0.74101734,0.51366043,0.0025198483,0.097008556,0.25879857,0.97458756,-0.0006965933,0.0022950515,0.005334164,0.3902171,0.11644759,0.055000205,0.26826656,0.011759956,0.55369127,0.081955895,0.33637404,0.03199669,0.06496268,0.14898574,0.34222984,0.024135472,-0.0014035022,0.27954638,0.6197718,-0.0025294854,0.21579325,0.4961422,0.14158066,0.14460503,0.05905967,0.065546446,0.13653392,0.0759684,0.7575096,0.105615266,0.3195516,0.5469943,0.2504876,0.6781162,0.22483966,0.08967542,0.0073985206,0.16452728
23,BRACS_1235_N_9,0,0.0011518669,0.18588804,0.4079573,0.12764426,0.8561732,0.116742924,0.13373366,0.53548944,0.0130168125,0.12418774,0.013623991,0.0021143071,0.08157571,0.061998367,0.12883821,1.0344973,0.009272766,9.869124e-05,-0.00079845806,0.27730075,0.7883828,0.5395125,0.0027396523,0.111108,0.26209506,1.1560057,-0.00064342923,0.005909292,0.0039556245,0.27920896,0.082571246,0.04172367,0.17162941,0.010373742,0.381276,0.048759308,0.35398117,0.024795499,0.030810313,0.18690743,0.34341365,0.012664994,-0.0006514712,0.18952309,0.7293154,-0.0019345821,0.15476194,0.51616514,0.10306592,0.15132423,0.05707249,0.06438622,0.08594671,0.06251365,0.6341531,0.09002022,0.36199528,0.61270636,0.1691803,0.77670735,0.23947622,0.10683735,-4.202254e-05,0.14642993
24,BRACS_1325_N_1,0,0.01001015,0.060776744,0.42350617,0.63560694,1.030635,-0.0024290413,0.1026764,1.101479,-0.0058549233,0.19546835,0.1203564,-0.0069071944,-0.0051667285,0.109280705,0.17088138,1.9747013,7.291351e-05,0.06423854,0.006824586,0.096102774,0.7714684,0.4964745,0.004862176,0.196805,0.100335486,2.1068895,-0.00094836485,0.048833266,0.120135486,0.30647573,0.1259103,0.026659826,0.19305284,-0.0058843936,0.40976408,0.03713882,0.21359943,0.012982971,0.012748301,0.2978395,0.23961608,0.0018016007,0.01454756,0.3324259,1.2000777,-0.0033492085,0.03550378,0.76651317,0.12108189,0.23394752,0.29131255,0.085366905,0.13434981,0.023792423,0.61378473,0.12252024,0.059280366,0.9280944,0.1542989,1.5275444,0.19484203,0.077955134,0.0035428815,0.10812813
25,BRACS_1325_N_10,0,-0.0044800593,0.08684348,0.36304137,0.5864909,0.45413318,-0.0065933033,0.17168362,0.50049824,-0.0037390415,0.06655606,0.124355026,-0.007894614,-0.004699312,0.016555676,0.01811467,0.91007406,-0.005937088,-0.0027385282,0.011623386,0.019132981,0.45275953,0.2590024,-0.00049868296,0.0030769454,0.015477699,1.1510724,-0.00047870027,0.025425592,0.087409385,0.13746908,0.13614501,0.020999461,0.23951972,-0.00507935,0.18325166,0.005045774,0.10416317,0.014782152,0.005637446,0.056488384,0.07829297,-0.00166685,0.0016339472,0.2644309,0.46372554,-0.0045955465,0.05210111,0.2826207,0.03821167,0.06733053,0.026884148,0.025508119,0.06044801,0.013249594,0.49333575,0.02334678,0.003852436,0.38082382,0.066879906,1.000711,0.0112559935,0.00012383664,-0.0015666321,0.034581523
26,BRACS_1325_N_11,0,0.0009170821,0.049288254,0.2892935,0.34669548,0.5953121,-0.003014131,0.098188914,0.6325253,0.0049502496,0.18926291,0.067790896,0.0067957896,-0.0027790398,0.0951168,0.12827006,1.1143166,0.012092056,-0.0019274723,0.0045226035,0.08143489,0.45149767,0.27205685,0.0047710827,0.10997714,0.056836408,1.1545554,-0.00094938785,0.036448583,0.06258496,0.42967647,0.072227366,0.03693216,0.16943671,0.011936914,0.5970494,0.046630763,0.15117103,0.023641335,0.0018119207,0.14260127,0.2430507,0.009736038,0.024082975,0.39983833,0.6330509,-0.001413901,0.046636358,0.51372784,0.2177074,0.1062956,0.12248981,0.037096202,0.15209869,0.02494935,0.6396229,0.038148344,0.090583414,0.6214023,0.2601766,0.79796803,0.07680997,0.031638257,-0.0033301946,0.06456152
27,BRACS_1325_N_13,0,-0.0031416765,0.07849185,0.4332729,0.48832893,0.6269999,-0.0056722094,0.07847503,0.72746146,-0.0038547823,0.13468526,0.060871843,-0.006555945,-0.0055399123,0.023521941,0.050580263,1.3735305,-0.004130745,-0.002937676,0.01039359,0.04416313,0.52970207,0.2870878,-0.000307483,0.021805888,0.012868316,1.5612987,-0.00082383445,0.021707447,0.049653374,0.18018503,0.08749832,0.022447737,0.12038862,-0.0053414293,0.19893223,0.008821574,0.124567434,0.015054344,-0.0018574587,0.11935478,0.12967083,-0.0011008404,0.006099166,0.16269305,0.6990768,-0.004093249,0.04648679,0.50183636,0.059317064,0.06826216,0.10187316,0.025783056,0.059358463,0.015568689,0.6852007,0.0025998105,0.01984535,0.64526176,0.07129061,1.0779258,0.022896202,0.005540147,-0.005068837,0.033852786
28,BRACS_1325_N_4,0,-0.0029321169,0.11067746,0.44004723,0.37591457,0.67436194,0.0030384178,0.12923923,0.6081176,0.0034905649,0.12373743,0.06522804,-0.005170873,0.003061356,0.027126065,0.060341384,1.1240972,-0.0030556433,-0.0025222288,0.0015470345,0.09254567,0.63544244,0.39395976,-0.00033246356,0.019738697,0.04481967,1.3226781,-0.00071493466,0.010528868,0.043540616,0.18556447,0.11907331,0.028933208,0.16170016,0.0005524668,0.2347565,0.012003747,0.21356489,0.019041855,0.0044252565,0.12130758,0.15933421,0.00076595665,-0.0020462975,0.1969676,0.6578533,-0.003772609,0.06920398,0.48547536,0.050237756,0.081328884,0.06713398,0.032119792,0.07006226,0.013453061,0.66694736,0.0100865085,0.06181463,0.57505524,0.08832607,0.9761448,0.068422325,0.017799003,-0.003778799,0.08541892
29,BRACS_1325_N_5,0,-0.0069157584,0.0042458777,0.40495074,1.0037293,0.025947426,-0.015435699,0.16495635,0.46302524,-0.0055659427,0.09533391,0.3102367,-0.009663949,-0.013468195,0.0043254723,-0.00367185,0.86490554,-0.007524669,-0.006171458,0.051273726,-0.010315938,0.018981963,0.00017857092,-0.0009278279,-0.004631359,-0.010381419,1.1835477,-0.00069863856,0.04011996,0.36041734,0.19055746,0.08685532,0.017598234,0.3760783,0.0023513003,0.24917038,-0.005048969,0.008796152,0.006598189,-0.008421707,-0.002418518,0.020883203,-0.004589824,0.034900304,0.35078007,0.105091244,-0.0044469894,0.0042038215,0.092373,0.108415805,0.03234197,0.0013079118,0.017980203,0.121304296,0.038716312,0.5154923,0.0016354406,-0.013952141,0.16981328,0.09621209,1.1129808,-0.0077589857,-0.0048082727,-0.01086729,-0.0054506417
30,BRACS_1325_N_6,0,-0.005073138,0.010447607,0.25875205,0.86079544,0.12708479,0.0036000586,0.100438565,0.5976178,0.044916112,0.09498431,0.17276695,0.009634626,0.01771339,0.004304737,0.017468609,1.0213624,0.023554336,-0.0012491924,0.045604818,0.0008054289,0.121333025,0.030439628,-0.00070836936,-0.0015781076,0.02664801,1.1575676,0.0021549384,0.07029476,0.22164412,0.1330646,0.08144677,0.010501062,0.1986335,0.06309316,0.14274193,0.0002046783,0.013248278,0.006542441,0.02969664,0.008068336,0.033541627,0.004966327,0.033469107,0.29464197,0.3151258,0.027679237,0.014038418,0.17744179,0.11059134,0.039887752,0.044082787,0.024098946,0.073839694,0.06361045,0.3722364,0.042059906,0.014472449,0.31027922,0.057358637,1.0451438,-0.0054594455,-0.0033955525,0.036658697,0.0043159807
