,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63
10,BRACS_1231_PB_29,0,0.6479853,0.51064646,0.118459076,0.28248954,0.8587817,0.7050607,0.20656823,1.2468594,0.84821254,0.07008044,0.35376537,0.5737425,0.09646791,0.71603954,0.2214292,0.42824653,0.7938919,0.053549834,0.25754386,0.16933577,0.113288365,0.2849829,0.08400165,0.08059383,0.7818974,1.0824751,0.11601052,0.78294605,0.119210854,1.2692873,1.0486119,0.4351685,0.15870014,0.4236179,0.40915614,1.0241185,0.6498057,0.8528189,0.7094934,0.08007861,0.71692187,0.35561875,0.07902106,0.8950882,0.04608132,0.2630783,0.11275863,1.3534781,1.0091581,0.038380746,1.0537269,1.33655,0.17659633,0.3539414,0.36370826,0.050910853,0.47143817,0.075999826,0.71794933,0.3978106,0.5187719,0.14570008,0.4886373,0.2253568
11,BRACS_1231_PB_30,0,0.79782313,0.16375221,0.09279649,0.7329194,0.4970237,0.25555095,0.37682214,0.64749277,0.40287864,1.976245,0.16186696,0.13071252,1.1209004,0.32396817,0.6477513,0.37817624,0.36802912,0.32547194,0.4338905,0.081519075,0.3462269,0.42114246,0.71328634,0.4570923,0.49330315,0.6162384,0.8858157,0.23772141,0.14607678,0.54983425,0.2853606,0.17500645,0.33120054,0.32560602,0.06922792,0.3378662,0.27309778,0.23061138,0.23743455,0.15611033,0.23333517,0.547521,0.9290326,0.51361835,0.43064827,0.083391875,0.4848837,0.70194465,0.5502667,0.82903016,0.48834231,0.6023921,0.4885465,0.2735245,0.1786426,0.8859431,0.52023077,1.3422519,0.68780524,0.11872292,0.543144,0.5079865,0.15476906,0.046772886
12,BRACS_1231_PB_31,0,0.31622097,0.43019146,0.054962263,0.11090982,0.5176402,0.4605593,0.12251779,0.87111783,0.6344004,0.31142464,0.35725653,0.370479,0.24094206,0.6601809,0.114310876,0.33957088,0.36374572,0.08102631,0.276537,0.15927169,0.15633735,0.17322677,0.19838522,0.11975953,0.50916857,0.7058831,0.24374758,0.42512876,0.10885058,0.7856682,0.5834137,0.39228773,0.22106132,0.349405,0.23402415,0.38954476,0.44292438,0.40607846,0.39899865,0.050753005,0.2938617,0.16678262,0.19074003,0.61458623,0.09107167,0.056208823,0.19634277,0.9023476,0.5372511,0.16428831,0.783107,0.6325749,0.118062496,0.17670974,0.27143657,0.14007315,0.23783126,0.25657013,0.40634444,0.2533962,0.48619106,0.19965072,0.2743004,0.12014102
13,BRACS_1231_PB_33,0,1.2263739,0.12954502,0.08931203,0.28241047,0.8621057,0.31437355,0.3753256,0.6694721,0.7944864,0.43036562,0.06428979,1.0462143,0.79757315,0.26650342,0.4029789,0.6065224,1.0044321,0.20562863,0.462156,0.41168475,0.18145365,0.29208845,0.11480367,0.4969007,0.59134126,0.5591921,0.8304504,0.5625517,0.30581236,0.6800779,0.69723976,0.23800349,0.6311114,0.35415816,0.6941898,1.2374021,0.2481788,0.36236328,0.6412493,0.09958871,1.2893442,0.05354359,0.40160337,0.7753358,0.0936889,0.123448074,0.4946292,0.7381242,1.5722929,0.20006809,0.8484106,1.3503653,0.5478838,0.3139267,0.13742968,0.36158156,0.9307659,0.4562048,0.77569723,0.19073114,0.3856234,0.14710137,1.0977314,0.13986269
14,BRACS_1231_PB_34,0,0.791941,0.092791535,0.08917837,1.083609,0.26263487,0.70828986,0.27790964,-0.01991333,-0.013298104,3.2236648,0.09230056,0.2082653,1.4252545,-0.012401917,0.6811175,0.6359058,0.13156155,0.47675088,0.5509344,0.07072362,0.37878135,0.21140482,1.4284339,0.9110399,0.080527805,0.18524571,1.4590689,0.0080727,0.15193373,-0.021588981,0.042644326,0.03694154,0.37296855,0.27289936,0.05844876,0.5913431,0.054021515,0.1517353,-0.0043228213,0.14502731,0.3714034,0.32681656,1.3634769,0.113177106,0.58026576,0.06883757,0.8776352,-0.026840813,0.2207722,0.9896264,0.18347436,0.19106625,0.6279697,0.46496335,0.10507861,1.8110025,0.6482636,2.5575497,0.36990857,-0.0010863235,0.93961746,1.0344771,0.1322425,0.049237236
15,BRACS_1231_PB_37,0,0.23270264,0.5087545,0.04293943,0.060296457,0.44607928,0.4683911,0.12908663,0.92720246,0.6636406,0.21458687,0.39674836,0.331583,0.2136983,0.7600052,0.07323479,0.43370926,0.4103832,0.08317651,0.2814509,0.17217755,0.25395903,0.20640542,0.14144619,0.12593687,0.54152834,0.6188076,0.20163035,0.46270558,0.11978647,0.89047384,0.518255,0.37442982,0.29698452,0.31252936,0.20592609,0.33489114,0.4792721,0.40023544,0.3805391,0.07514747,0.23656625,0.16558859,0.1442078,0.5673232,0.13093066,0.06465495,0.12821397,0.9694002,0.399006,0.12510335,0.8181351,0.5549606,0.08265335,0.18861586,0.23399267,0.050894447,0.20804852,0.20067142,0.3808575,0.25521237,0.48832807,0.17363487,0.33417624,0.1100114
16,BRACS_1231_PB_39,0,1.522494,0.17206676,0.20997913,1.2355889,0.5348913,0.43875414,0.48883748,0.0069554886,0.06634769,2.8524613,0.00021072956,0.413044,1.6666819,-0.014460666,1.1751591,0.6153999,0.1966095,0.35442522,0.49226144,0.2000667,0.30405858,0.10625456,0.93195575,0.51909506,0.007896395,0.35974726,1.8393764,0.05520904,0.23398885,0.037643872,0.091100454,0.21007034,0.6212345,0.23277661,0.26462993,0.7026509,0.07972524,0.18597838,0.018430876,0.0866006,0.55700773,0.32478422,1.5012568,0.093226485,0.38932896,0.040228926,1.0258534,0.0495326,0.62906545,1.4539163,0.09434401,0.35306463,1.1017667,0.340511,0.024165342,1.4491291,1.2899135,1.9672781,0.54886824,0.023523314,0.6047174,1.0382916,0.38760257,0.021091742
17,BRACS_1231_PB_40,0,0.6933968,0.41800144,0.12721257,0.19946517,0.83852077,0.7176383,0.13193855,0.96170306,0.7755092,0.0025959995,0.34809193,0.69279766,0.08104432,0.6050883,0.15480246,0.39431196,0.60064083,0.11994973,0.20471726,0.23301625,0.021535432,0.18972272,0.0724363,0.093609504,0.6595462,0.87497014,0.11243968,0.52800184,0.083485484,0.9478946,1.0535511,0.48219126,0.14669959,0.44239932,0.4302247,0.96027225,0.51154107,0.6864388,0.67820966,0.006781473,0.7692236,0.120523386,0.03902662,0.7580055,-0.0025525254,0.16691619,0.14789091,1.0576662,0.9747606,0.028898178,0.9249946,1.197825,0.2670594,0.30762583,0.39863253,0.06470502,0.4826404,0.013769496,0.5544369,0.33587065,0.52885175,0.095282026,0.49172756,0.23509118
18,BRACS_1231_PB_41,0,0.4216407,0.41492367,0.0587315,0.15859592,0.60293496,0.47831497,0.15847376,0.93935627,0.6695815,0.33370057,0.29645774,0.37721676,0.30709472,0.586233,0.16168205,0.37937993,0.52328074,0.07119038,0.25166327,0.13540643,0.1010997,0.2423606,0.12295445,0.16874777,0.57244825,0.8127232,0.3392566,0.50503165,0.113507695,0.89611226,0.6668843,0.32409596,0.23671967,0.3376307,0.2514168,0.5113258,0.48939824,0.51075447,0.4800951,0.06638093,0.38737765,0.2413815,0.18069203,0.67626315,0.099778526,0.123695455,0.19645634,1.0059612,0.672783,0.1412848,0.8030189,0.8124591,0.11457408,0.2252944,0.2581784,0.14523026,0.29199746,0.25809646,0.5379987,0.24457395,0.48388013,0.18579039,0.32747075,0.13747162
19,BRACS_1231_PB_43,0,0.7088473,0.36602896,0.10147224,0.41925073,0.71633035,0.56158626,0.1993294,1.0513387,0.7135602,0.6712715,0.17898977,0.33016792,0.4852252,0.5141498,0.358903,0.2987141,0.6164787,0.124876015,0.30505964,0.08016039,0.1162393,0.33524212,0.2677551,0.2675876,0.64529264,1.0668643,0.5053953,0.5882899,0.10283633,0.983948,0.6447701,0.32050475,0.24734963,0.36537898,0.23443012,0.68043756,0.47014415,0.49922365,0.4516469,0.08317665,0.47294235,0.37608397,0.39029694,0.73923624,0.14875147,0.15463807,0.33225363,1.103996,0.91008097,0.30565292,0.8471752,1.0291439,0.24173522,0.29362157,0.23525256,0.34462166,0.39842507,0.46158147,0.7650759,0.22957301,0.5539509,0.23218381,0.23581617,0.10846406
20,BRACS_1231_PB_44,0,0.34684497,0.49827516,0.060844656,0.043239046,0.43869892,0.6302347,0.055693947,0.64282733,0.45491228,0.3571553,0.2664493,0.22870508,0.27038613,0.49572697,0.09349286,0.36334532,0.25762215,0.11159748,0.32164395,0.11341433,0.11554827,0.16755144,0.1866912,0.20506544,0.38447973,0.66813624,0.34823567,0.23148936,0.08462668,0.49233937,0.4583712,0.52259386,0.21605179,0.33645397,0.13805398,0.31773496,0.32247263,0.3830128,0.253128,0.039913107,0.17958046,0.15639739,0.23936106,0.4305461,0.08330445,0.020115666,0.20894802,0.6377384,0.26556012,0.12562458,0.5693908,0.4144946,0.14444906,0.2944992,0.22330216,0.14049722,0.27140713,0.22921659,0.30815315,0.21347098,0.6522469,0.15706924,0.08900929,0.0642901
21,BRACS_1231_PB_46,0,1.9058495,0.69133365,0.40767446,0.51642185,1.3206916,1.4763153,0.27217397,0.7891157,0.73682237,0.06058629,0.091956325,1.2303122,0.23008358,0.29123122,0.39747825,0.8537863,1.0758033,0.2319203,0.38803694,0.3046208,0.020297466,0.17756373,0.13213913,0.16710417,0.6051364,1.4434407,0.3226417,0.66722333,0.1871462,1.0029917,1.4176881,0.65918577,0.3118984,0.6446803,0.88941795,2.4203382,0.36473766,1.1944832,0.9690924,0.057547495,1.6626319,0.14624518,0.1020611,0.6902869,-0.010093963,0.26581204,0.3520597,1.0682157,1.798024,0.03388919,0.9150031,1.9789851,0.7810401,0.742208,0.33202145,0.2843545,1.4390047,0.055696085,1.0003144,0.3009615,1.0119258,0.19859575,0.8799151,0.34633356
22,BRACS_1231_PB_47,0,1.6242954,0.38689542,0.28746042,0.9614252,1.4355948,0.6572162,0.3228996,2.1489797,1.3838221,0.021191549,0.17645958,0.9779559,0.107371815,0.731135,0.5969044,0.57800436,2.0513647,0.103768155,0.29285413,0.2786846,0.13399813,0.65002054,0.0703726,0.08492005,1.4735109,2.2870052,0.08909909,1.6745614,0.15904045,2.5772166,1.7247126,0.4470959,0.24660681,0.3987122,0.71910805,2.525997,1.1133509,1.4334635,1.3439752,0.09044093,1.523106,0.9221906,0.13309084,1.6420029,0.041903403,0.81351197,0.17695057,2.5797656,2.6907766,0.04494828,1.890673,3.045034,0.48061624,0.570572,0.3421298,0.34315115,0.7686296,0.035463832,1.7819917,0.57561094,0.45534804,0.111476585,1.0557733,0.48107257
23,BRACS_1231_PB_48,0,1.1703908,0.67611593,0.28997847,0.27217948,1.0752041,1.1519219,0.25903836,0.80509984,0.6598238,-0.0008305741,0.28813952,0.9059503,0.11414229,0.47578943,0.3020625,0.7106152,0.7235787,0.10027545,0.3343182,0.2379646,0.073823445,0.18200852,0.06585184,0.10502262,0.57522845,1.0147291,0.18800864,0.6084566,0.15335572,0.88130236,1.2213076,0.6056862,0.23112947,0.58958435,0.65500826,1.5902823,0.42461106,1.0314126,0.7968931,0.12523915,1.169918,0.19528095,0.05360196,0.6453888,0.009643983,0.19924997,0.18212858,0.89905316,1.071361,0.013879641,0.7921146,1.4095873,0.44295627,0.57651764,0.37632406,0.09120945,1.0489745,0.024723385,0.68158036,0.33507305,0.7941099,0.20130551,0.64974344,0.23228876
24,BRACS_1231_PB_49,0,0.8662295,0.42000934,0.07507742,0.2935874,0.49281558,1.0481822,0.07450188,0.19875629,0.19551615,0.96087676,0.10860106,0.34908554,0.49426883,0.08850952,0.31260103,0.4602081,0.28891867,0.2755334,0.35151237,0.10745154,0.06215673,0.14134188,0.5436941,0.4631044,0.1682179,0.67672825,0.68826485,0.072781436,0.1006172,0.21414809,0.370972,0.35755187,0.23622857,0.32458776,0.1760012,0.7375586,0.16700846,0.40094462,0.13552925,0.05304343,0.49818844,0.14602967,0.57300013,0.21419151,0.08718741,0.030646939,0.3664461,0.28424108,0.4111947,0.3919436,0.3609786,0.48253596,0.5541407,0.4678768,0.16659072,0.6491286,0.5701774,0.7177977,0.35268357,0.13190264,0.8328543,0.27553108,0.112459056,0.09113199
25,BRACS_1231_PB_5,0,0.6135688,0.39352447,0.075839676,0.34664652,0.7843293,0.4996586,0.1788404,1.3079058,0.88460237,0.33812073,0.24277581,0.38926727,0.2951344,0.65755725,0.25709218,0.3101339,0.80360484,0.060677826,0.24647646,0.09787257,0.091582716,0.34657076,0.15124492,0.16707042,0.8053296,1.1959741,0.312516,0.7598284,0.11317565,1.3227832,0.846307,0.31384024,0.19791728,0.35759097,0.29147127,0.79605,0.6482912,0.6660877,0.6344879,0.06567694,0.5233663,0.41165903,0.18743594,0.9180204,0.10259754,0.2301493,0.21378595,1.4434847,1.0659807,0.14610706,1.0806744,1.2537833,0.14639087,0.23467474,0.2963515,0.18512107,0.29104695,0.25338987,0.85153174,0.32728982,0.47110555,0.17790212,0.3396333,0.20389856
26,BRACS_1231_PB_50,0,0.7092338,0.24635755,0.045059014,0.30872768,0.9193238,0.38252276,0.237336,1.3338219,1.01946,-0.013640857,0.28902897,0.7522811,0.1357627,0.7635923,0.2075794,0.31451815,0.9404599,0.10391506,0.1937679,0.29562747,0.068364985,0.30035034,0.0146015445,0.08680051,0.9606651,0.97266716,0.10375447,0.82321364,0.105374046,1.3385328,1.1255553,0.2925344,0.2701301,0.34663028,0.48168585,1.0253133,0.67306507,0.68270314,0.82484865,0.025787948,0.82384497,0.25490266,0.10687689,1.1196557,0.0072169313,0.29472604,0.11807881,1.3968496,1.3885087,0.03236969,1.2173076,1.5463675,0.18684246,0.24915893,0.2897432,0.056980412,0.3895039,0.009613245,0.7317691,0.37581238,0.314197,0.042901713,0.8026775,0.2765149
27,BRACS_1231_PB_55,0,1.5049946,0.5344031,0.36506203,0.73070955,1.3330207,0.97207516,0.25664473,1.5804886,1.117429,0.18799639,0.15882012,0.9155961,0.20229091,0.5432392,0.4526573,0.7025388,1.632453,0.11165755,0.32591993,0.20976081,0.093167305,0.49613678,0.1756377,0.21998632,1.1380455,1.7961025,0.24485475,1.2287362,0.16134278,1.9072258,1.590484,0.4968987,0.25734055,0.5092432,0.7605678,2.302667,0.8191678,1.3449761,1.144031,0.11159387,1.4385812,0.6455164,0.1552779,1.1905867,0.0798998,0.56412464,0.25452673,1.8611164,2.1336448,0.07424919,1.4286789,2.5027494,0.5145974,0.6602843,0.3936923,0.30393586,0.9381247,0.16366753,1.4034996,0.44292617,0.67321444,0.18006472,0.84018767,0.38437575
28,BRACS_1231_PB_56,0,1.3884344,0.6510571,0.19327936,0.54025793,0.888498,1.2682763,0.18448927,0.48123026,0.35385606,0.7959812,0.06689978,0.5921115,0.5571265,0.22206825,0.58773476,0.4088834,0.35953754,0.22808643,0.40196446,0.14284839,0.075508885,0.1565833,0.36672023,0.26685148,0.31482407,0.9612545,0.80482423,0.28794682,0.17049003,0.45658496,0.61728674,0.58944345,0.30265325,0.39261445,0.4080219,1.1050009,0.23411773,0.69076824,0.26361796,0.06439057,0.70940816,0.23110634,0.79201394,0.40270993,0.1358242,0.07867513,0.4517618,0.55786586,0.7168341,0.536186,0.40375572,0.8244139,0.64547616,0.6361716,0.13608085,0.3901922,1.1027234,0.617513,0.63702744,0.15739088,0.9814832,0.39655507,0.26854923,0.05174195
29,BRACS_1231_PB_57,0,1.8849682,0.33401835,0.27092332,0.93563265,1.2400047,0.61755186,0.5979632,1.4244273,1.1276702,0.6588988,0.14051472,1.1557294,0.75504154,0.43573844,0.8020493,0.74297637,1.7740699,0.23176016,0.5425095,0.39142993,0.2899721,0.55456835,0.26490262,0.35748065,1.0690936,1.6897602,0.73617786,1.301889,0.3543999,1.7292103,1.1703588,0.40391776,0.56629014,0.35601804,0.8228805,2.2679918,0.6945477,1.0026449,1.0660905,0.17744142,1.5297517,0.659542,0.5382879,1.2412395,0.19952084,0.5225052,0.53964543,1.7826477,2.2662828,0.43545216,1.3151187,2.4393892,0.69262207,0.61199385,0.1881146,0.6299708,1.198284,0.55716604,1.5110534,0.33230263,0.6127966,0.24752621,1.2410194,0.31658688
30,BRACS_1231_PB_6,0,0.78904283,0.50426275,0.17298155,0.35279548,0.98357403,0.80069184,0.2135562,1.3314365,0.90601,0.051850874,0.3375795,0.641773,0.08543547,0.67481226,0.2608536,0.4666842,0.95143306,0.05443347,0.24391238,0.1563001,0.06800104,0.32575727,0.08596656,0.0983878,0.868209,1.2089553,0.10599258,0.8545802,0.10507502,1.4040633,1.2327696,0.45434245,0.14195117,0.4772585,0.49820688,1.2806467,0.73379326,0.9934063,0.8251076,0.07820614,0.867832,0.40110078,0.053238768,0.97638416,0.03654121,0.32794186,0.13028994,1.4711989,1.2271925,0.021743722,1.1164773,1.6002773,0.23316604,0.41186926,0.41816613,0.0800628,0.5497274,0.056131694,0.8288684,0.44544476,0.55048805,0.13069516,0.54369354,0.26150045
31,BRACS_1231_PB_62,0,4.5345225,-0.020654043,1.3026075,7.219026,0.70452124,0.1979451,2.0441089,-0.13228723,-0.08871498,19.233753,-0.065830134,0.85070336,11.303909,-0.14593212,4.1580706,3.2588353,-0.035586096,1.2206515,2.262956,0.8208631,1.3160461,0.7796693,8.099263,4.605647,-0.01951472,-0.026562821,10.47172,-0.048799098,1.4667228,-0.10884509,-0.12536928,0.03575962,2.9503179,0.31156805,0.5043593,2.1504023,-0.08982634,-0.028207114,0.022105126,0.46487823,1.8666397,1.5465693,9.144533,0.019799536,5.17822,0.2656988,6.39964,-0.18671927,1.1117471,7.769622,-0.10091164,0.14177963,4.638072,0.38620892,-0.0497067,8.400202,4.484416,14.987027,4.9671216,-0.09093249,2.8003926,6.907058,1.1617978,-0.029381549
32,BRACS_1231_PB_7,0,0.6716601,0.19486266,0.07542675,0.3317634,0.6666742,0.2922085,0.27455285,0.9713029,0.82507706,0.5825889,0.18847933,0.5521331,0.6260591,0.5149201,0.32349354,0.43025312,0.8009853,0.14719632,0.2847391,0.19509974,0.22007848,0.34255087,0.173998,0.3574976,0.68974537,0.8084284,0.64050686,0.6269292,0.14805052,1.0390867,0.5807708,0.21813391,0.43453306,0.2700218,0.32203424,0.72113013,0.4940928,0.3712754,0.5375856,0.081828125,0.603319,0.24467771,0.36379015,0.7353321,0.15181436,0.15879594,0.34863827,1.0619956,1.0217078,0.26016554,0.8943699,1.0795549,0.22192822,0.19282687,0.17519331,0.35693878,0.352681,0.45211956,0.70312834,0.19572487,0.38881338,0.2238048,0.5577948,0.14908507
